content_hash_id,client_hash_id,baseline_rank,baseline_score,reason_code,rule_old,rule_never_opt,rule_thin,rule_no_keyword,is_below_peer_median,content_age_days,ever_optimized,word_count,has_keyword_data
content_f85c341995ba5954,client_73cda7b4e4f265ea,90501,1,never_optimized,0,1,0,0,1,69,0,4149,1
content_dd25cb4b395a438b,client_73cda7b4e4f265ea,90502,1,never_optimized,0,1,0,0,0,69,0,3770,1
content_3c4b33eb077a546e,client_73cda7b4e4f265ea,90503,1,never_optimized,0,1,0,0,0,69,0,4043,1
content_005004cdddf00a16,client_73cda7b4e4f265ea,90504,1,never_optimized,0,1,0,0,1,69,0,3317,1
content_013a141a32e55302,client_73cda7b4e4f265ea,90505,1,thin,0,0,1,0,1,83,1,2319,1
content_ef3e156974198b29,client_08a6a72ff48e62c0,90506,1,thin,0,0,1,0,0,110,1,2237,1
content_f306b9ec0b369475,client_08a6a72ff48e62c0,90507,1,never_optimized,0,1,0,0,0,69,0,3574,1
content_cf84f550c3e2e4e0,client_08a6a72ff48e62c0,90508,1,never_optimized,0,1,0,0,1,69,0,5547,1
content_736015598640fb16,client_62f4a7e64f5e0096,90509,1,thin,0,0,1,0,0,71,1,2367,1
content_58a82b4896546361,client_62f4a7e64f5e0096,90510,1,never_optimized,0,1,0,0,0,63,0,4591,1
content_f875d1b9c3cc70ed,client_62f4a7e64f5e0096,90511,1,never_optimized,0,1,0,0,0,63,0,3485,1
content_61c82ce0a474959f,client_62f4a7e64f5e0096,90512,1,never_optimized,0,1,0,0,1,63,0,3904,1
content_74228e93c4dcd272,client_62f4a7e64f5e0096,90513,1,never_optimized,0,1,0,0,1,63,0,3508,1
content_5e82f53f453bdb7b,client_62f4a7e64f5e0096,90514,1,thin,0,0,1,0,1,63,1,2265,1
content_ecaa4dac807c42a8,client_62f4a7e64f5e0096,90515,1,never_optimized,0,1,0,0,0,56,0,3149,1
content_c2de7384d84c28ff,client_fef1a8f436438636,90516,1,old,1,0,0,0,0,239,1,2754,1
content_9a642092ca01c1ac,client_fef1a8f436438636,90517,1,thin,0,0,1,0,0,69,1,2459,1
content_24bbde7e65911ddf,client_08a6a72ff48e62c0,90518,1,old,1,0,0,0,1,194,1,2523,1
content_45fbf33d5e5b023a,client_08a6a72ff48e62c0,90519,1,old,1,0,0,0,0,194,1,2560,1
content_e1ad2e72f11bd9d7,client_73cda7b4e4f265ea,90520,1,never_optimized,0,1,0,0,0,56,0,2763,1
content_5aed8fe9d5395962,client_73cda7b4e4f265ea,90521,1,thin,0,0,1,0,0,56,1,2241,1
content_18156104efaa8970,client_73cda7b4e4f265ea,90522,1,never_optimized,0,1,0,0,0,56,0,2691,1
content_717efbbbacee22b0,client_73cda7b4e4f265ea,90523,1,never_optimized,0,1,0,0,1,56,0,3087,1
content_21ac03963fc05844,client_73cda7b4e4f265ea,90524,1,thin,0,0,1,0,1,54,1,2409,1
content_99864dfa21905120,client_400c21c81c8b46ef,90525,1,never_optimized,0,1,0,0,0,55,0,3848,1
content_6336a08e2f7ef3dc,client_23a62021009f63c4,90526,1,never_optimized,0,1,0,0,1,166,0,7280,1
content_85f544c9126f3bdd,client_08a6a72ff48e62c0,90527,1,thin,0,0,1,0,0,193,1,2394,1
content_8fad370ddefff5ac,client_08a6a72ff48e62c0,90528,1,never_optimized,0,1,0,0,0,69,0,3552,1
content_da092e555b4cadb1,client_e547b89c05043229,90529,1,old,1,0,0,0,1,475,1,2651,1
content_818639c9f7be122e,client_a80fca3f171ed1de,90530,1,never_optimized,0,1,0,0,1,117,0,3199,1
content_35ed23eba0ad8da6,client_a80fca3f171ed1de,90531,1,never_optimized,0,1,0,0,1,117,0,3061,1
content_29541d2f7dc9550b,client_a80fca3f171ed1de,90532,1,never_optimized,0,1,0,0,0,117,0,3287,1
content_1f1f80bbebbbca9c,client_a80fca3f171ed1de,90533,1,never_optimized,0,1,0,0,1,117,0,2566,1
content_ac5d9fb80a828e60,client_a80fca3f171ed1de,90534,1,never_optimized,0,1,0,0,1,117,0,2858,1
content_f7fdff42bbed30f0,client_a80fca3f171ed1de,90535,1,never_optimized,0,1,0,0,1,117,0,2792,1
content_94055b85ea35edfa,client_a80fca3f171ed1de,90536,1,never_optimized,0,1,0,0,0,111,0,2523,1
content_a63893cce869e718,client_a80fca3f171ed1de,90537,1,never_optimized,0,1,0,0,0,111,0,2963,1
content_bcde613f87407c3c,client_a80fca3f171ed1de,90538,1,never_optimized,0,1,0,0,0,110,0,2802,1
content_e7fd14f59717fbe0,client_a80fca3f171ed1de,90539,1,never_optimized,0,1,0,0,0,109,0,2679,1
content_c0d177133790ca12,client_a80fca3f171ed1de,90540,1,never_optimized,0,1,0,0,1,77,0,2930,1
content_2f4032c509c11ae4,client_a80fca3f171ed1de,90541,1,never_optimized,0,1,0,0,0,77,0,2712,1
content_9c90c70677d6db61,client_a80fca3f171ed1de,90542,1,never_optimized,0,1,0,0,1,77,0,2802,1
content_5b989210740eaa42,client_a80fca3f171ed1de,90543,1,never_optimized,0,1,0,0,0,77,0,2977,1
content_241587427ebef56a,client_a80fca3f171ed1de,90544,1,never_optimized,0,1,0,0,1,77,0,2841,1
content_53659eae8d0321c9,client_a80fca3f171ed1de,90545,1,never_optimized,0,1,0,0,1,77,0,2717,1
content_8a34898c936a3077,client_a80fca3f171ed1de,90546,1,never_optimized,0,1,0,0,0,71,0,3132,1
content_44d8c08555432a7e,client_a80fca3f171ed1de,90547,1,never_optimized,0,1,0,0,1,71,0,2793,1
content_c182ac9d1d5b8eab,client_a80fca3f171ed1de,90548,1,never_optimized,0,1,0,0,1,71,0,2544,1
content_12c063c08e89699a,client_a80fca3f171ed1de,90549,1,never_optimized,0,1,0,0,1,68,0,2647,1
content_a0159bc3b68d80a5,client_a80fca3f171ed1de,90550,1,never_optimized,0,1,0,0,0,61,0,2994,1
content_1e1158892bce0388,client_a80fca3f171ed1de,90551,1,never_optimized,0,1,0,0,1,61,0,2835,1
content_7e2ebdda08f92485,client_a80fca3f171ed1de,90552,1,never_optimized,0,1,0,0,1,61,0,3010,1
content_b41c1213e523e300,client_a80fca3f171ed1de,90553,1,never_optimized,0,1,0,0,0,56,0,2856,1
content_8b3d978d662b2fab,client_a80fca3f171ed1de,90554,1,never_optimized,0,1,0,0,0,56,0,2823,1
content_6265373a65e41479,client_a80fca3f171ed1de,90555,1,never_optimized,0,1,0,0,1,47,0,2916,1
content_87ea3a354cd2f857,client_a80fca3f171ed1de,90556,1,never_optimized,0,1,0,0,0,47,0,2519,1
content_009493374105722e,client_a80fca3f171ed1de,90557,1,never_optimized,0,1,0,0,1,47,0,2718,1
content_e71ecb79386f5919,client_a80fca3f171ed1de,90558,1,never_optimized,0,1,0,0,0,47,0,2682,1
content_5a4d546fb37562d8,client_a80fca3f171ed1de,90559,1,never_optimized,0,1,0,0,0,47,0,2667,1
content_99e331f3466d8a9f,client_3f0ce4d44fe94f3d,90560,1,thin,0,0,1,0,0,105,1,2373,1
content_9d1338453f2bee7d,client_3f0ce4d44fe94f3d,90561,1,never_optimized,0,1,0,0,0,105,0,2839,1
content_80fd27c0ef1ad8e7,client_62f4a7e64f5e0096,90562,1,never_optimized,0,1,0,0,0,63,0,4515,1
content_bdae88c6c85b149b,client_62f4a7e64f5e0096,90563,1,never_optimized,0,1,0,0,0,56,0,3007,1
content_d3e649a5c03f9edd,client_62f4a7e64f5e0096,90564,1,never_optimized,0,1,0,0,0,56,0,3248,1
content_9d53378c2950734d,client_62f4a7e64f5e0096,90565,1,never_optimized,0,1,0,0,1,55,0,2668,1
content_b9408b67882eac34,client_62f4a7e64f5e0096,90566,1,never_optimized,0,1,0,0,1,55,0,3499,1
content_23023c0544477ebc,client_73cda7b4e4f265ea,90567,1,never_optimized,0,1,0,0,1,49,0,2889,1
content_352dda6be1e2d61d,client_73cda7b4e4f265ea,90568,1,never_optimized,0,1,0,0,0,49,0,2838,1
content_642f3b9ae7a14d20,client_a80fca3f171ed1de,90569,1,never_optimized,0,1,0,0,0,81,0,2568,1
content_aabfa10d510353db,client_3f0ce4d44fe94f3d,90570,1,thin,0,0,1,0,0,74,1,2282,1
content_6f806152f68adc73,client_e547b89c05043229,90571,1,old,1,0,0,0,0,230,1,2790,1
content_4e85428104dcbf9f,client_f623b01661d4bfe4,90572,1,never_optimized,0,1,0,0,0,180,0,2753,1
content_fa58b4b7de2387c5,client_08a6a72ff48e62c0,90573,1,old,1,0,0,0,0,194,1,2719,1
content_1c7218fbb48029ff,client_e547b89c05043229,90574,1,old,1,0,0,0,1,434,1,2762,1
content_4570d334b2918e7b,client_e547b89c05043229,90575,1,old,1,0,0,0,1,475,1,2821,1
content_9b506ab7e3197203,client_73cda7b4e4f265ea,90576,1,never_optimized,0,1,0,0,0,42,0,2591,1
content_26db7dd93d52fa5a,client_73cda7b4e4f265ea,90577,1,never_optimized,0,1,0,0,0,42,0,2801,1
content_80010f6ac89cf06c,client_62f4a7e64f5e0096,90578,1,never_optimized,0,1,0,0,0,55,0,3480,1
content_d295102d7d232899,client_62f4a7e64f5e0096,90579,1,never_optimized,0,1,0,0,1,55,0,3406,1
content_7206bd3b5ddb97e1,client_62f4a7e64f5e0096,90580,1,thin,0,0,1,0,1,55,1,2248,1
content_8d46c7177b7fa509,client_62f4a7e64f5e0096,90581,1,never_optimized,0,1,0,0,1,47,0,3182,1
content_84a6ca9ca12cc5af,client_62f4a7e64f5e0096,90582,1,thin,0,0,1,0,1,47,1,2254,1
content_225dc9235023be5f,client_62f4a7e64f5e0096,90583,1,never_optimized,0,1,0,0,0,47,0,3287,1
content_9ca9ca7d328c984e,client_62f4a7e64f5e0096,90584,1,never_optimized,0,1,0,0,1,47,0,3130,1
content_8f18b5123c57a806,client_62f4a7e64f5e0096,90585,1,never_optimized,0,1,0,0,0,41,0,3277,1
content_9f76823eb1221a03,client_08a6a72ff48e62c0,90586,1,old,1,0,0,0,0,321,1,2755,1
content_d7f42492e18c5c6f,client_23a62021009f63c4,90587,1,never_optimized,0,1,0,0,0,55,0,3805,1
content_b7a8cf92509e6dea,client_23a62021009f63c4,90588,1,never_optimized,0,1,0,0,0,55,0,3933,1
content_5d3cd8baab273670,client_23a62021009f63c4,90589,1,never_optimized,0,1,0,0,1,55,0,3553,1
content_e3502764db37a1f6,client_23a62021009f63c4,90590,1,never_optimized,0,1,0,0,0,55,0,3160,1
content_47b91ae49203d87f,client_23a62021009f63c4,90591,1,never_optimized,0,1,0,0,0,55,0,3705,1
content_529bb1eecb103e4e,client_23a62021009f63c4,90592,1,never_optimized,0,1,0,0,0,55,0,3250,1
content_8ebaaab3bb80d551,client_23a62021009f63c4,90593,1,never_optimized,0,1,0,0,0,55,0,3340,1
content_d88c64e301cd78a3,client_23a62021009f63c4,90594,1,never_optimized,0,1,0,0,0,55,0,3840,1
content_a78b5e09c8c2d47d,client_23a62021009f63c4,90595,1,never_optimized,0,1,0,0,0,55,0,3691,1
content_126bfdc708dca2b2,client_23a62021009f63c4,90596,1,never_optimized,0,1,0,0,0,55,0,3697,1
content_8318aa374f1cf67f,client_23a62021009f63c4,90597,1,never_optimized,0,1,0,0,1,54,0,3553,1
content_b75c883b3787f9d2,client_23a62021009f63c4,90598,1,never_optimized,0,1,0,0,1,54,0,3403,1
content_298fe76c4704fa4a,client_23a62021009f63c4,90599,1,never_optimized,0,1,0,0,0,54,0,3222,1
content_e4914dc6e3f1e766,client_23a62021009f63c4,90600,1,never_optimized,0,1,0,0,0,54,0,3612,1
content_58c63bf34fadf62c,client_23a62021009f63c4,90601,1,never_optimized,0,1,0,0,0,54,0,3600,1
content_3025ec79e8c23c7e,client_23a62021009f63c4,90602,1,never_optimized,0,1,0,0,0,54,0,3423,1
content_9a8c2a5b6c9bcd9b,client_23a62021009f63c4,90603,1,never_optimized,0,1,0,0,0,48,0,3278,1
content_15bc6687ae622618,client_23a62021009f63c4,90604,1,never_optimized,0,1,0,0,0,48,0,4077,1
content_8313c12d8b03f9a6,client_23a62021009f63c4,90605,1,never_optimized,0,1,0,0,0,48,0,3700,1
content_f4515b78ee0c37fa,client_23a62021009f63c4,90606,1,never_optimized,0,1,0,0,0,48,0,3811,1
content_aa53a16f7bc40140,client_23a62021009f63c4,90607,1,never_optimized,0,1,0,0,0,48,0,3056,1
content_80ddb4a9d7b7cb01,client_23a62021009f63c4,90608,1,never_optimized,0,1,0,0,1,48,0,3408,1
content_c527ddffe74e2ee0,client_157ffe4d4a595515,90609,1,old,1,0,0,0,0,210,1,3186,1
content_0f56b85b997b842f,client_157ffe4d4a595515,90610,1,never_optimized,0,1,0,0,1,162,0,4153,1
content_d04ddbcd295dce19,client_157ffe4d4a595515,90611,1,never_optimized,0,1,0,0,0,151,0,3616,1
content_def278462bc01681,client_157ffe4d4a595515,90612,1,never_optimized,0,1,0,0,0,102,0,4413,1
content_afd826815b354ef9,client_157ffe4d4a595515,90613,1,never_optimized,0,1,0,0,0,81,0,2740,1
content_978d648f5488236f,client_157ffe4d4a595515,90614,1,never_optimized,0,1,0,0,1,81,0,2906,1
content_748d42bd8196ecd7,client_157ffe4d4a595515,90615,1,never_optimized,0,1,0,0,1,78,0,2660,1
content_db70de503183b351,client_157ffe4d4a595515,90616,1,never_optimized,0,1,0,0,1,78,0,3191,1
content_480757bbfe185a78,client_157ffe4d4a595515,90617,1,never_optimized,0,1,0,0,1,71,0,2561,1
content_4277da0805d7e5b9,client_73cda7b4e4f265ea,90618,1,never_optimized,0,1,0,0,0,54,0,2717,1
content_9f6252d88bfa6dfd,client_73cda7b4e4f265ea,90619,1,never_optimized,0,1,0,0,0,49,0,3021,1
content_ac48dc274f002348,client_73cda7b4e4f265ea,90620,1,never_optimized,0,1,0,0,0,49,0,2971,1
content_09e489e7819949b4,client_73cda7b4e4f265ea,90621,1,never_optimized,0,1,0,0,1,49,0,3110,1
content_9670511b49416012,client_73cda7b4e4f265ea,90622,1,never_optimized,0,1,0,0,0,49,0,3128,1
content_71ab86c23610c0bb,client_73cda7b4e4f265ea,90623,1,never_optimized,0,1,0,0,0,49,0,3254,1
content_1cfd22f15db81589,client_73cda7b4e4f265ea,90624,1,thin,0,0,1,0,0,54,1,2319,1
content_5987c4b6ca620119,client_73cda7b4e4f265ea,90625,1,thin,0,0,1,0,0,54,1,2284,1
content_30926e722682e0f7,client_400c21c81c8b46ef,90626,1,never_optimized,0,1,0,0,1,41,0,4139,1
content_986d318d6f3f8c97,client_400c21c81c8b46ef,90627,1,never_optimized,0,1,0,0,1,41,0,3257,1
content_0eebfe68543b06ab,client_08a6a72ff48e62c0,90628,1,old,1,0,0,0,0,272,1,2641,1
content_3b022c61c1ec18b5,client_1a730cb2640a1abf,90629,1,never_optimized,0,1,0,0,0,61,0,2600,1
content_7ce9c769a20badd1,client_1a730cb2640a1abf,90630,1,thin,0,0,1,0,1,40,1,2158,1
content_4f7076a458225147,client_1a730cb2640a1abf,90631,1,thin,0,0,1,0,0,40,1,2246,1
content_3b960681849e4d27,client_1a730cb2640a1abf,90632,1,thin,0,0,1,0,0,34,1,2452,1
content_8a0481474d4c4723,client_1a730cb2640a1abf,90633,1,thin,0,0,1,0,1,34,1,2407,1
content_f84816589812534c,client_1a730cb2640a1abf,90634,1,thin,0,0,1,0,0,34,1,2357,1
content_b11924162fec038b,client_0fa64a184f18a4a0,90635,1,never_optimized,0,1,0,0,0,35,0,2828,1
content_3949f5f3f36390a4,client_ccdd78843409c8c7,90636,1,never_optimized,0,1,0,0,1,43,0,2968,1
content_bcf96d08f4146213,client_08a6a72ff48e62c0,90637,1,never_optimized,0,1,0,0,1,42,0,2855,1
content_649333f43a24a985,client_73cda7b4e4f265ea,90638,1,never_optimized,0,1,0,0,1,56,0,2734,1
content_4f3179253bf39c93,client_73cda7b4e4f265ea,90639,1,never_optimized,0,1,0,0,1,56,0,2803,1
content_4eb8ad7f49ecc286,client_20259bd6705d81d4,90640,1,never_optimized,0,1,0,0,0,161,0,3478,1
content_a9ef090b33d041fd,client_20259bd6705d81d4,90641,1,never_optimized,0,1,0,0,0,160,0,3904,1
content_6bd0b594ebe3500f,client_20259bd6705d81d4,90642,1,never_optimized,0,1,0,0,0,160,0,5681,1
content_b6c571bcb07c658b,client_20259bd6705d81d4,90643,1,never_optimized,0,1,0,0,0,160,0,3764,1
content_da67f8b33cffd024,client_20259bd6705d81d4,90644,1,never_optimized,0,1,0,0,0,160,0,3899,1
content_4dd8149b301109ef,client_20259bd6705d81d4,90645,1,never_optimized,0,1,0,0,0,155,0,3841,1
content_91eb3ee154d120a5,client_20259bd6705d81d4,90646,1,never_optimized,0,1,0,0,0,155,0,3763,1
content_7290eb11a9097637,client_20259bd6705d81d4,90647,1,never_optimized,0,1,0,0,1,155,0,4070,1
content_3f9fbbb3e7d97db2,client_20259bd6705d81d4,90648,1,never_optimized,0,1,0,0,0,154,0,3940,1
content_e9acd8d8721e663d,client_20259bd6705d81d4,90649,1,never_optimized,0,1,0,0,0,154,0,4199,1
content_bedba2fa37614722,client_20259bd6705d81d4,90650,1,never_optimized,0,1,0,0,0,154,0,3641,1
content_4ed6963edc760f0f,client_20259bd6705d81d4,90651,1,never_optimized,0,1,0,0,1,154,0,3475,1
content_14cd12d38bf053e7,client_20259bd6705d81d4,90652,1,never_optimized,0,1,0,0,0,154,0,3799,1
content_0984108de7315df7,client_20259bd6705d81d4,90653,1,never_optimized,0,1,0,0,0,99,0,3827,1
content_80dcf1a0bbebce39,client_20259bd6705d81d4,90654,1,never_optimized,0,1,0,0,0,98,0,4372,1
content_76799d9a8f53ab80,client_20259bd6705d81d4,90655,1,never_optimized,0,1,0,0,0,77,0,3579,1
content_3a71c9f9d43aa974,client_20259bd6705d81d4,90656,1,never_optimized,0,1,0,0,0,77,0,4978,1
content_15bbc50484ab4ac6,client_20259bd6705d81d4,90657,1,never_optimized,0,1,0,0,0,77,0,3972,1
content_062963b75137f941,client_20259bd6705d81d4,90658,1,never_optimized,0,1,0,0,1,77,0,3652,1
content_c31fd0be1b59d8fe,client_20259bd6705d81d4,90659,1,never_optimized,0,1,0,0,1,77,0,4483,1
content_76a9cc4ad4ba7838,client_20259bd6705d81d4,90660,1,never_optimized,0,1,0,0,0,71,0,4597,1
content_2f48dd0b91fa9335,client_20259bd6705d81d4,90661,1,never_optimized,0,1,0,0,1,71,0,3459,1
content_7e131483384291cf,client_e547b89c05043229,90662,1,old,1,0,0,0,1,375,1,2588,1
content_c04de16ce236e359,client_e547b89c05043229,90663,1,old,1,0,0,0,0,375,1,2863,1
content_ad84eeb66d0a79c5,client_e547b89c05043229,90664,1,old,1,0,0,0,0,375,1,2581,1
content_835b45001eda8e4c,client_e547b89c05043229,90665,1,old,1,0,0,0,0,375,1,2969,1
content_35641ab89c5ca80a,client_e547b89c05043229,90666,1,old,1,0,0,0,1,375,1,2899,1
content_1df3180e6b66464e,client_e547b89c05043229,90667,1,old,1,0,0,0,1,375,1,2857,1
content_29e9885e1e39367d,client_e547b89c05043229,90668,1,old,1,0,0,0,0,375,1,3371,1
content_cc26620b2cbb837f,client_e547b89c05043229,90669,1,old,1,0,0,0,1,375,1,2682,1
content_910520d0fc37a97f,client_e547b89c05043229,90670,1,old,1,0,0,0,0,375,1,2900,1
content_e8f2ffc283b369b7,client_e547b89c05043229,90671,1,old,1,0,0,0,0,375,1,2815,1
content_c4f6a8d5c04596d6,client_e547b89c05043229,90672,1,old,1,0,0,0,0,375,1,2503,1
content_5633df4ce38896d6,client_e547b89c05043229,90673,1,old,1,0,0,0,0,375,1,2524,1
content_d84689811221c775,client_e547b89c05043229,90674,1,old,1,0,0,0,0,375,1,2686,1
content_5076c321976483d4,client_e547b89c05043229,90675,1,old,1,0,0,0,0,375,1,2531,1
content_300f0c501290975d,client_e547b89c05043229,90676,1,old,1,0,0,0,0,375,1,2953,1
content_8bfed7f24a400364,client_e547b89c05043229,90677,1,old,1,0,0,0,1,375,1,2965,1
content_a7a9d6c7296384f8,client_e547b89c05043229,90678,1,old,1,0,0,0,0,417,1,3051,1
content_bf0d6592dbb98089,client_e547b89c05043229,90679,1,old,1,0,0,0,1,417,1,2855,1
content_1488df53ea60ba77,client_e547b89c05043229,90680,1,old,1,0,0,0,0,417,1,3161,1
content_78fe6a9e62491d3c,client_e547b89c05043229,90681,1,old,1,0,0,0,1,417,1,3145,1
content_691aca4f08e34bfe,client_e547b89c05043229,90682,1,old,1,0,0,0,1,417,1,2979,1
content_149e718923be850b,client_e547b89c05043229,90683,1,old,1,0,0,0,0,417,1,3050,1
content_b697ec304d17af8d,client_e547b89c05043229,90684,1,old,1,0,0,0,0,417,1,2896,1
content_47a19efaa2d4b58d,client_e547b89c05043229,90685,1,old,1,0,0,0,0,434,1,2702,1
content_9f008ee8d41d3aed,client_e547b89c05043229,90686,1,old,1,0,0,0,0,434,1,2623,1
content_010e2d3997ae46c2,client_e547b89c05043229,90687,1,old,1,0,0,0,0,434,1,2752,1
content_ee5b5620085c8e99,client_e547b89c05043229,90688,1,old,1,0,0,0,1,434,1,2895,1
content_e677f94669a18747,client_e547b89c05043229,90689,1,old,1,0,0,0,0,434,1,2868,1
content_fd4133b8bfee45a3,client_e547b89c05043229,90690,1,old,1,0,0,0,0,434,1,2721,1
content_207ef87bc3077c77,client_e547b89c05043229,90691,1,old,1,0,0,0,1,434,1,3204,1
content_d9eaa8980a9143cf,client_e547b89c05043229,90692,1,old,1,0,0,0,0,434,1,2557,1
content_7d5c12b5ad98b843,client_e547b89c05043229,90693,1,old,1,0,0,0,1,434,1,3030,1
content_583197b20acb2103,client_73cda7b4e4f265ea,90694,1,old,1,0,0,0,1,259,1,2526,1
content_65584dd9c042cd48,client_73cda7b4e4f265ea,90695,1,old,1,0,0,0,0,243,1,2832,1
content_6c8dec3f7e7681bb,client_73cda7b4e4f265ea,90696,1,old,1,0,0,0,0,243,1,2784,1
content_1c34e53874cd3f7c,client_73cda7b4e4f265ea,90697,1,old,1,0,0,0,1,243,1,2524,1
content_78ca9cd491452b50,client_73cda7b4e4f265ea,90698,1,old,1,0,0,0,1,243,1,2551,1
content_121a9446e77f76d3,client_73cda7b4e4f265ea,90699,1,old,1,0,0,0,0,243,1,2481,1
content_004bec2921f207bf,client_73cda7b4e4f265ea,90700,1,old,1,0,0,0,1,243,1,2549,1
content_464384dcdf3e651b,client_73cda7b4e4f265ea,90701,1,old,1,0,0,0,1,243,1,2962,1
content_a5e1cde495df7787,client_73cda7b4e4f265ea,90702,1,thin,0,0,1,0,1,186,1,0,1
content_58241137a0869b4d,client_73cda7b4e4f265ea,90703,1,thin,0,0,1,0,0,166,1,2413,1
content_064cadc5a2e30e62,client_73cda7b4e4f265ea,90704,1,thin,0,0,1,0,1,166,1,2121,1
content_2c9ea62ca296a2d5,client_fef1a8f436438636,90705,1,old,1,0,0,0,0,390,1,2943,1
content_bf9abbf4a83d9dd1,client_fef1a8f436438636,90706,1,old,1,0,0,0,1,263,1,2660,1
content_49f128280ec2314f,client_fef1a8f436438636,90707,1,old,1,0,0,0,0,263,1,2827,1
content_7960401fa9cfe53b,client_fef1a8f436438636,90708,1,old,1,0,0,0,0,263,1,3007,1
content_c87c338165490f3f,client_fef1a8f436438636,90709,1,old,1,0,0,0,0,263,1,3059,1
content_65cd4058b82bdfee,client_fef1a8f436438636,90710,1,old,1,0,0,0,0,263,1,2757,1
content_c7addfd6e6c95ebb,client_fef1a8f436438636,90711,1,old,1,0,0,0,0,240,1,2620,1
content_3f7ad726119987af,client_fef1a8f436438636,90712,1,old,1,0,0,0,0,240,1,3418,1
content_fc4bf24d5abd0777,client_fef1a8f436438636,90713,1,old,1,0,0,0,0,240,1,2993,1
content_875a62a2e334b615,client_fef1a8f436438636,90714,1,old,1,0,0,0,0,240,1,2754,1
content_9dbe2efabda7fe5d,client_fef1a8f436438636,90715,1,old,1,0,0,0,0,240,1,2539,1
content_d56f0167d6f578b8,client_fef1a8f436438636,90716,1,old,1,0,0,0,1,239,1,3143,1
content_d46a3caf486e3094,client_fef1a8f436438636,90717,1,old,1,0,0,0,0,214,1,2993,1
content_cde2ff38a39139d7,client_fef1a8f436438636,90718,1,old,1,0,0,0,0,214,1,2775,1
content_5e8130e54bb33c6e,client_fef1a8f436438636,90719,1,old,1,0,0,0,1,214,1,2924,1
content_4ab40c17e6a9a569,client_fef1a8f436438636,90720,1,old,1,0,0,0,0,214,1,2812,1
content_8badea85a6b53926,client_fef1a8f436438636,90721,1,thin,0,0,1,0,0,153,1,1375,1
content_b092042998843561,client_fef1a8f436438636,90722,1,thin,0,0,1,0,0,153,1,1682,1
content_eab82f2176bec4e5,client_fef1a8f436438636,90723,1,thin,0,0,1,0,0,95,1,1502,1
content_15061e1de98e7e74,client_08a6a72ff48e62c0,90724,1,old,1,0,0,0,1,244,1,2871,1
content_0ee405b01a21c666,client_08a6a72ff48e62c0,90725,1,old,1,0,0,0,0,244,1,3052,1
content_5df8bc57248e2d7d,client_08a6a72ff48e62c0,90726,1,old,1,0,0,0,0,244,1,2813,1
content_c8ae1c13dfa044c9,client_08a6a72ff48e62c0,90727,1,old,1,0,0,0,0,244,1,2717,1
content_2d801f36349f28dd,client_08a6a72ff48e62c0,90728,1,old,1,0,0,0,0,244,1,3385,1
content_df90743c9cd7e92e,client_08a6a72ff48e62c0,90729,1,old,1,0,0,0,0,243,1,3011,1
content_91a42e8e75915292,client_08a6a72ff48e62c0,90730,1,old,1,0,0,0,0,328,1,2746,1
content_a8c803a096968979,client_08a6a72ff48e62c0,90731,1,old,1,0,0,0,0,328,1,2908,1
content_1882ee51397030ab,client_08a6a72ff48e62c0,90732,1,old,1,0,0,0,0,343,1,2501,1
content_63eb079436f720ae,client_08a6a72ff48e62c0,90733,1,old,1,0,0,0,0,343,1,2693,1
content_6ae4dc6c9fee20cb,client_08a6a72ff48e62c0,90734,1,old,1,0,0,0,0,349,1,2724,1
content_591d2933a6679a96,client_08a6a72ff48e62c0,90735,1,old,1,0,0,0,0,349,1,2822,1
content_5e93248ba4c6f78d,client_08a6a72ff48e62c0,90736,1,old,1,0,0,0,0,350,1,2852,1
content_9f6c926380e0d0ab,client_08a6a72ff48e62c0,90737,1,old,1,0,0,0,0,350,1,3055,1
content_da8c53e9c4df37d2,client_23a62021009f63c4,90738,1,never_optimized,0,1,0,0,0,159,0,5002,1
content_f4da8d12e402efa0,client_23a62021009f63c4,90739,1,never_optimized,0,1,0,0,0,159,0,5219,1
content_490a1427162fcaee,client_23a62021009f63c4,90740,1,never_optimized,0,1,0,0,0,159,0,5611,1
content_a72c78749afcd694,client_23a62021009f63c4,90741,1,never_optimized,0,1,0,0,0,159,0,4768,1
content_12f36369f2d568c8,client_23a62021009f63c4,90742,1,never_optimized,0,1,0,0,0,159,0,6872,1
content_8ee4405d9cf2bbb3,client_23a62021009f63c4,90743,1,never_optimized,0,1,0,0,0,159,0,5621,1
content_4322e260400b7555,client_23a62021009f63c4,90744,1,never_optimized,0,1,0,0,0,159,0,4144,1
content_f8e19e553b64112a,client_23a62021009f63c4,90745,1,never_optimized,0,1,0,0,1,153,0,5956,1
content_6582bc69a2952099,client_23a62021009f63c4,90746,1,never_optimized,0,1,0,0,1,153,0,6253,1
content_fbd8ab3ddc5e17e2,client_23a62021009f63c4,90747,1,never_optimized,0,1,0,0,0,153,0,6388,1
content_16270b61406cf99f,client_23a62021009f63c4,90748,1,never_optimized,0,1,0,0,0,153,0,5493,1
content_74271afa64ff8433,client_23a62021009f63c4,90749,1,never_optimized,0,1,0,0,1,153,0,6786,1
content_727ec2247ab2cd2b,client_23a62021009f63c4,90750,1,never_optimized,0,1,0,0,0,153,0,5964,1
content_b33d41c61a12d8dd,client_23a62021009f63c4,90751,1,never_optimized,0,1,0,0,0,153,0,6982,1
